property_type,society,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,BHK,Location,Other,servant,Store,Pooja,luxury_score,Furnished,carpet12,Build,Super_area
flat,chd avenue,1.3,5531,4,4,3,5,old,4,Sector 71,0,1,0,0,126,1,1879.096822,2114.110344,2349.974648
flat,chd avenue,1.35,5744,4,4,3,8,old,4,Sector 71,0,1,0,0,26,1,1879.096822,2114.110344,2349.974648
flat,bptp mansions park prime,3,10853,4,4,3,3,moderate,4,Sector 66,1,1,0,1,174,0,2500.023414,2700.016676,2763.954242
flat,dlf the skycourt,1.6,8294,3,3,3+,9,moderate,3,Sector 86,1,0,0,0,167,0,1299.956203,1547.956459,1928.998519
flat,bestech park view city,3,12589,4,4,3,5,old,4,Sector 49,0,1,0,1,141,0,2000.040259,2200.033521,2383.019821
flat,hsiidc sidco aravali,0.9,3477,3,3,3+,8,old,3,Sector 1 Imt Manesar,0,1,0,0,23,1,1688.826675,1900.043628,2587.964477
flat,sunischit apartments,1.75,7954,3,4,3+,5,old,3,Sector 54,0,1,0,0,83,0,1700.050366,1900.043628,2200.033521
flat,shapoorji pallonji joyville gurugram,2,10799,3,3,3,9,moderate,3,Sector 102,0,0,0,0,49,1,1480.933489,1666.149807,1852.036634
flat,shapoorji pallonji joyville gurugram,1.8,10638,3,3,3,5,moderate,3,Sector 102,0,0,0,0,49,1,1352.946269,1522.155575,1691.977441
flat,ats kocoon,1.6,9169,3,3,3,10,moderate,3,Sector 109,0,0,0,0,86,1,1377.696812,1550.0016,1745.043468
flat,mahindra aura,1.4,9655,3,3,3,10,moderate,3,Sector 110 A,0,0,0,0,142,0,1450.004969,1550.0016,1615.015556
flat,mahindra aura,1.8,8814,3,3,3+,7,moderate,3,Sector 110 A,0,1,0,0,136,0,1649.998231,1849.991493,2042.019469
flat,bestech park view spa next,2.7,11489,4,4,3+,9,old,4,Sector 67,0,1,0,1,149,0,1879.096822,2114.110344,2349.974648
flat,dlf the skycourt,1.55,8031,3,3,3,5,moderate,3,Sector 86,0,0,0,0,49,1,1719.963581,1900.043628,1929.96727
flat,mapsko royale ville,1.15,6424,3,4,2,15,moderate,3,Sector 82,0,1,0,1,104,0,1431.356731,1610.372619,1790.03657
flat,emaar gurgaon greens,1.49,9030,3,3,3,10,moderate,3,Sector 102,0,0,0,0,159,0,1022.5705,1150.460608,1649.998231
flat,emaar imperial gardens,1.91,9550,3,4,2,17,moderate,3,Sector 102,0,1,0,0,152,0,1228.16099,1381.76374,2000.040259
flat,vatika city homes,1.05,8571,3,3,3,8,old,3,Sector 83,0,0,0,1,103,0,1225.039459,1378.251808,1739.984435
flat,indiabulls centrum park,2.14,7443,4,6,3+,7,moderate,4,Sector 103,0,1,0,0,142,1,2549.96791,2868.885452,2875.03769
flat,bestech park view residency,1.02,7208,2,2,3,11,old,2,Palam Vihar,0,0,0,0,92,1,1131.486205,1272.998103,1415.022294
flat,bestech park view residency,0.56,8553,1,1,2,7,old,1,Palam Vihar,0,0,0,0,92,1,650.031921,731.3296431,812.9216742
flat,ireo skyon,2.5,16129,2,3,2,4,moderate,2,Sector 60,0,0,0,0,100,1,1239.418937,1394.429689,1550.0016
flat,pioneer park,2,11764,3,3,3,24,old,3,Sector 61,0,0,0,0,75,0,1359.401576,1529.418229,1700.050366
flat,dhoot time residency,2.2,12813,3,4,3+,8,old,3,Sector 63,0,0,0,0,61,0,1372.914685,1544.621386,1716.949689
flat,experion the heartsong,1.65,8237,3,4,3,3,old,3,Sector 108,0,0,0,0,75,0,1302.001344,1771.307384,2002.946512
flat,aipl the peaceful homes,1.6,9584,2,2,2,22,old,2,Sector 70A,0,0,0,0,86,1,1251.382773,1407.889808,1564.963421
flat,vatika the seven lamps,0.85,6538,2,2,2,0,moderate,2,Sector 82,0,0,0,0,49,0,1039.476563,1169.481066,1299.956203
flat,emaar gurgaon greens,1.4,8484,3,3,3,3,moderate,3,Sector 102,0,1,0,0,60,1,1022.5705,1150.460608,1649.998231
flat,dlf wellington estate,2.09,14615,3,3,2,11,very old,3,DLF Phase 5,0,0,0,0,79,0,1143.450041,1286.458223,1429.984115
flat,orchid petals,2.51,12178,3,3,3+,7,very old,3,Sector 49,0,0,0,0,72,0,1647.996833,1854.107309,2060.963933
flat,sunischit apartments,1.69,7954,3,3,3+,5,very old,3,Sector 54,0,1,0,0,65,0,1759.200254,1979.218639,2200.033521
flat,bestech park view residency,0.98,6932,2,2,3,11,old,2,Palam Vihar,0,0,0,0,83,0,1131.486205,1272.998103,1415.022294
flat,experion the heartsong,2,7196,4,4,3+,10,moderate,4,Sector 108,0,1,0,1,174,0,2300.030152,2500.023414,2779.023702
flat,orchid petals,1.95,9972,3,3,3,2,very old,3,Sector 49,0,0,0,0,90,0,1443.320567,1623.832739,1804.998391
flat,dlf carlton estate,2.1,15418,3,3,1,2,very old,3,DLF Phase 5,0,0,1,0,88,0,1089.053321,1225.258253,1361.956267
flat,kiran residency,1.55,7750,3,3,3,5,very old,3,Sector 56,0,1,0,0,52,0,1599.280783,1799.298475,2000.040259
flat,vatika city,1.98,9074,3,4,3,9,old,3,Sector 49,0,1,0,0,101,0,1670.019085,1750.748335,2181.950169
flat,the lions cghs,2.05,8541,4,4,3+,8,old,4,Sector 56,0,0,0,0,49,0,2400.026783,2700.191597,3001.443048
flat,pgr shree kripaluji apartment,1.4,6086,3,3,3+,8,moderate,3,Sector 52,0,0,0,0,80,0,2300.030152,2587.688659,2876.38853
flat,ats tourmaline,1.4,8000,3,3,3+,8,moderate,3,Sector 109,0,0,1,0,119,1,1350.008338,1466.04318,1749.994862
flat,indiabulls centrum park,2.36,9182,4,6,3+,8,moderate,4,Sector 103,0,1,0,0,159,0,2569.988764,2891.41026,2875.03769
flat,ats kocoon,1.65,10645,3,3,3,19,moderate,3,Sector 109,0,0,1,0,159,0,1550.0016,1649.998231,1745.043468
flat,puri diplomatic greens,2.65,13589,3,4,2,7,moderate,3,Sector 111,0,1,0,0,159,0,1949.988124,2193.867828,2214.995342
flat,ats triumph,2.63,9563,4,4,3+,21,moderate,4,Sector 104,0,1,0,0,161,0,2749.961172,3093.891327,3149.947696
flat,puri emerald bay,2.25,10465,3,4,3+,4,moderate,3,Sector 104,0,1,0,0,159,0,2149.981386,2418.873703,2449.971279
flat,ats triumph,2.55,13076,4,4,3+,21,moderate,4,Sector 104,0,1,0,0,150,1,1949.988124,2193.867828,3149.947696
flat,indiabulls centrum park,1.15,7765,2,2,3,8,moderate,2,Sector 103,0,0,0,0,135,0,1111.055075,1250.011707,1481.005001
flat,sagar apartment,1.45,7250,3,3,3+,7,very old,3,Sector 56,1,1,0,1,166,1,1800.046997,1900.043628,2000.040259
flat,ats triumph,2.6,8813,4,4,3+,16,moderate,4,Sector 104,0,1,0,0,150,0,2949.954434,3318.897201,3149.947696
flat,emaar gurgaon greens,1.55,9393,3,4,3,7,moderate,3,Sector 102,0,1,0,0,152,0,1022.5705,1150.460608,1649.998231
flat,paras irene,1.2,8450,2,2,3,6,old,2,Sector 70A,0,0,0,0,42,1,1135.44546,1277.452531,1419.973688
flat,shree vardhman victoria,1.55,7948,3,3,3,6,moderate,3,Sector 70,1,1,0,1,49,1,1160.994254,1306.196644,1949.988124
flat,shree vardhman victoria,1.65,8461,3,4,3,5,moderate,3,Sector 70,1,1,0,0,49,0,1160.994254,1306.196644,1949.988124
flat,ss the leaf,1.05,6402,2,2,3,6,moderate,2,Sector 85,1,0,0,0,49,0,1311.374092,1475.384079,1639.987804
flat,dlf regal gardens,1.29,9020,3,3,3,7,moderate,3,Sector 90,0,0,0,0,174,1,1429.984115,1539.991173,1701.987868
flat,pyramid urban,0.56,7928,2,2,2,0,moderate,2,Sector 67A,1,0,0,0,49,1,699.976417,787.5205612,875.3816273
flat,dlf regal gardens,1.26,7636,3,3,2,12,moderate,3,Sector 90,1,0,0,0,8,1,1466.577391,1649.998231,1743.967078
flat,ss the leaf,1.91,5026,4,6,3,6,moderate,4,Sector 85,0,1,0,0,174,1,3799.979617,3889.965821,3950.028383
flat,ss the leaf,2.2,5641,4,6,3,10,moderate,4,Sector 85,0,1,0,0,174,1,3899.976248,3919.997102,3950.028383
flat,ss the leaf,1.98,8256,3,4,3,12,moderate,3,Sector 85,0,0,1,0,174,1,2397.981642,2398.950393,2407.992069
flat,ss the leaf,1.11,6851,2,2,3,8,moderate,2,Sector 85,0,0,1,0,174,1,1619.96695,1629.977377,1639.987804
flat,dlf the ultima,2.25,10755,3,4,3+,11,moderate,3,Sector 81,0,1,0,0,174,2,2087.012571,2090.026463,2091.963965
flat,ss the coralwood,1.05,6774,3,3,3,6,moderate,3,Sector 84,1,0,0,0,129,1,1550.0016,1609.956523,1749.994862
flat,dlf the primus,2.6,11438,4,4,3+,2,moderate,4,Sector 82A,1,0,0,0,38,1,1339.997911,1507.5878,2273.012763
flat,ss the leaf,1.04,8320,2,2,3,17,new,2,Sector 85,1,0,0,0,145,1,1250.011707,1550.0016,1639.987804
flat,dlf regal gardens,1.25,7167,3,3,2,11,moderate,3,Sector 90,1,0,0,0,14,1,1394.518446,1568.92707,1743.967078
flat,experion windchants,3.4,12134,3,3,2,14,moderate,3,Sector 112,0,0,0,0,159,0,1978.143005,2225.543964,2801.950809
flat,dlf regal gardens,1.25,7339,3,3,3,28,old,3,Sector 90,0,1,0,0,38,1,1361.725487,1532.032785,1702.956619
flat,pyramid urban homes 2,0.41,8283,2,2,1,7,new,2,Sector 86,1,1,0,1,49,1,500.951906,563.6045966,626.4840986
flat,vatika gurgaon,0.75,6024,2,2,2,19,moderate,2,Sector 83,1,0,0,0,105,0,1019.987164,1150.015076,1244.952674
flat,dlf regal gardens,1.7,7223,4,4,3+,15,old,4,Sector 90,0,1,0,0,38,1,1771.16409,1992.678759,2214.995342
flat,tarc maceo,0.87,6641,2,2,2,9,moderate,2,Sector 91,0,0,1,0,78,1,999.96631,1125.029373,1309.96663
flat,dlf regal gardens,1.25,10416,3,3,3,18,old,3,Sector 90,0,1,0,0,100,1,1199.959572,1350.035248,1701.987868
flat,dlf the ultima,2.35,11233,3,4,3+,18,moderate,3,Sector 81,0,1,0,0,106,1,1099.962941,1237.53231,2091.963965
flat,ats triumph,1.73,7554,3,4,3+,15,moderate,3,Sector 104,0,1,0,0,159,1,1831.155409,2060.173029,2290.019725
flat,paras dews,0.97,8818,2,2,3,6,new,2,Sector 106,0,0,0,1,174,0,1099.962941,1199.959572,1384.991013
flat,paras dews,1.35,7297,4,4,3+,18,moderate,4,Sector 106,0,1,0,1,174,0,1849.991493,2100.03689,2355.033681
flat,pareena coban residences,1.32,6609,3,5,3,11,new,3,Sector 99A,0,1,0,0,88,1,1499.949465,1687.54406,1997.026367
flat,eldeco accolade,0.71,5607,2,2,3,10,moderate,2,Sohna,0,0,0,0,159,1,1019.508147,1147.015254,1274.983955
flat,eldeco accolade,0.78,5422,2,2,2,7,moderate,2,Sohna,0,0,0,0,137,0,1165.053801,1310.763907,1457.001504
flat,m3m golfestate,5.5,16959,3,4,3,3,moderate,3,Sector 65,0,1,0,0,49,1,2387.971215,2803.027199,3242.947792
flat,dlf the ultima,2.3,14375,3,4,3+,18,moderate,3,Sector 81,0,1,0,0,174,0,1599.946096,1800.046997,2132.005673
flat,sidhartha ncr one phase,0.43,3152,2,2,2,6,moderate,2,Sector 95,0,0,0,0,120,1,1019.987164,1299.956203,1364.001408
flat,m3m woodshire,0.98,6421,2,2,3,7,moderate,2,Sector 107,0,0,0,0,174,0,1056.046229,1188.123055,1533.963389
flat,m3m woodshire,0.8,5856,2,2,3+,6,moderate,2,Sector 107,0,0,0,1,174,0,1054.969839,1186.912044,1366.046549
flat,ats triumph,2.65,8412,4,4,3+,10,moderate,4,Sector 104,0,1,0,0,174,1,2518.774707,2833.791,3149.947696
flat,dlf exclusive floors,2.35,14242,3,3,2,1,very old,3,DLF Phase 5,0,0,1,0,102,0,1405.011867,1580.732875,1649.998231
flat,m3m woodshire,1.29,8835,3,3,3+,1,moderate,3,Sector 107,0,0,0,1,174,0,1460.015396,1642.615545,1942.991589
flat,ats triumph,1.83,7991,3,4,3+,10,moderate,3,Sector 104,0,1,0,0,165,1,1749.994862,2000.040259,2290.019725
flat,m3m woodshire,1.39,5887,3,4,3+,6,moderate,3,Sector 107,0,1,0,1,174,0,1780.026143,2002.649165,2360.953826
flat,vatika gurgaon,1.12,6455,3,3,2,4,moderate,3,Sector 83,0,1,1,1,165,0,1126.011579,1199.959572,1735.033041
flat,raheja vedaanta,0.65,4761,2,2,2,5,moderate,2,Sector 108,0,0,0,1,174,0,1091.463302,1227.969644,1364.970159
flat,tarc maceo,1.5,6465,3,4,3+,3,moderate,3,Sector 91,0,1,0,0,112,1,1325.03609,1490.754745,2320.051006
flat,tarc maceo,1.9,6975,4,4,3,9,moderate,4,Sector 91,0,1,0,0,120,1,2178.192712,2450.613342,2724.020173
flat,the close north,2.35,11227,3,3,3,8,old,3,Nirvana Country,0,0,1,0,149,0,1849.991493,2000.040259,2093.040355
flat,ansal api celebrity suites,0.6,8163,1,1,1,5,old,1,Sector 2,0,0,0,0,67,0,587.6911462,661.1920773,734.959092
flat,dlf ridgewood estate,2,14598,3,3,1,12,very old,3,DLF Phase 4,0,0,0,0,96,0,1095.508627,1232.520908,1370.029192
flat,m3m skywalk,1.57,11000,2,2,3+,10,moderate,2,Sector 74,1,0,0,0,137,1,1099.962941,1299.956203,1423.956331
flat,corona optus,1.44,7250,3,3,3+,8,new,3,Sector 37C,0,1,0,0,37,1,1990.029832,2238.917444,2488.706063
flat,corona optus,1.26,7250,3,3,3,4,new,3,Sector 37C,0,0,0,0,28,1,964.983635,1399.952834,1735.033041
flat,m3m sierra 68,1.05,8536,2,2,2,11,new,2,Sector 68,0,0,0,0,127,0,999.96631,1199.959572,1229.990853
flat,parsvnath exotica,6.44,19000,4,4,3,7,old,4,Sector 53,0,1,0,0,80,0,2710.712501,3049.733931,3389.982666
flat,pioneer araya,7.56,18000,4,4,3+,23,moderate,4,Sector 62,0,1,0,1,87,0,3733.079993,4199.966141,4668.542482
flat,dlf trinity towers,3.8,15510,3,3,3+,1,old,3,DLF Phase 5,0,1,0,1,68,0,2177.622023,2449.971279,2723.306477
flat,dlf park place,6.75,24963,4,4,2,8,old,4,Sector 54,0,1,0,0,135,2,1533.963389,1725.812013,2703.999319
flat,shree vardhman flora,0.65,4961,2,2,3,11,moderate,2,Sector 90,0,0,0,0,49,0,1074.990693,1225.039459,1299.956203
flat,ats tourmaline,1.75,8139,3,4,3+,7,moderate,3,Sector 109,0,1,0,0,165,1,1597.267241,1797.033105,2149.981386
flat,kiran residency,1.54,8324,3,4,3+,5,very old,3,Sector 56,0,1,0,0,98,0,1849.991493,1900.043628,2000.040259
flat,emaar gurgaon greens,1.4,8484,3,3,3,4,moderate,3,Sector 102,0,1,0,0,83,0,1319.378673,1484.389771,1649.998231
flat,shapoorji pallonji joyville gurugram,0.97,10601,2,2,2,12,moderate,2,Sector 102,0,0,0,0,100,1,731.6875269,823.1976932,915.039139
flat,shapoorji pallonji joyville gurugram,1.35,9933,2,2,2,9,moderate,2,Sector 102,0,0,0,0,100,1,1086.72941,1222.643698,1359.050014
flat,conscient heritage max,1.75,9011,3,4,3+,13,moderate,3,Sector 102,0,1,0,0,94,0,1552.888644,1747.104197,1942.022838
flat,indiabulls centrum park,2.2,7652,4,6,3+,4,moderate,4,Sector 103,0,1,0,0,108,0,2298.949987,2586.473401,2875.03769
flat,sobha city,2.45,14040,3,3,3,15,moderate,3,Sector 108,0,0,0,0,49,1,1319.977057,1460.015396,1745.043468
flat,paras dews,1.5,6369,4,6,3+,11,moderate,4,Sector 106,0,1,0,0,174,1,1402.966726,1535.039779,2355.033681
flat,la vida by tata housing,2.4,10825,3,4,3+,5,moderate,3,Sector 113,0,1,0,0,49,1,1729.974008,1939.977697,2217.040483
flat,la vida by tata housing,2.45,11050,3,3,3+,3,moderate,3,Sector 113,0,0,0,0,174,1,1680.029512,1890.033201,2217.040483
flat,la vida by tata housing,3,14285,3,3,3+,3,moderate,3,Sector 113,0,1,0,0,167,1,2100.03689,2459.981706,2690.975
flat,la vida by tata housing,1.65,10449,3,2,2,3,moderate,3,Sector 113,0,0,0,0,49,1,1219.980426,1419.973688,1578.956491
flat,paras dews,0.88,6353,2,2,3+,3,moderate,2,Sector 106,0,0,0,0,49,1,1040.008018,1119.983795,1384.991013
flat,paras dews,0.88,6353,2,2,3+,1,moderate,2,Sector 106,0,0,0,0,49,1,844.96615,940.011387,1384.991013
flat,paras dews,1.28,7272,3,4,3+,24,moderate,3,Sector 106,0,1,0,0,49,1,1129.994222,1185.966502,1760.005289
flat,paras dews,1.34,9550,4,5,3+,7,moderate,4,Sector 106,0,1,0,0,49,1,1402.966726,1535.039779,2355.033681
flat,paras dews,1.32,5605,4,5,3+,11,moderate,4,Sector 106,0,1,0,0,49,1,1402.966726,1535.039779,2355.033681
flat,paras dews,1.13,6406,3,4,3+,18,moderate,3,Sector 106,0,1,0,0,49,1,1129.994222,1185.966502,1760.005289
flat,pareena coban residences,1.38,7150,4,5,3+,1,moderate,4,Sector 99A,1,1,0,0,49,1,1929.96727,2149.981386,2352.019789
flat,pareena coban residences,1.16,5808,3,3,3,3,moderate,3,Sector 99A,1,1,0,0,49,1,1419.973688,1790.03657,1997.026367
flat,la vida by tata housing,2.33,12533,3,3,3,3,new,3,Sector 113,0,1,0,0,174,1,1859.033169,2097.991749,2217.040483
flat,la vida by tata housing,3.05,11338,3,4,3,15,new,3,Sector 113,0,1,0,0,174,1,2239.96759,2600.020045,2690.006249
flat,vatika lifestyle homes,1.25,6839,3,2,1,6,moderate,3,Sector 83,0,1,1,1,174,2,1461.309356,1644.071337,1827.494942
flat,mapsko mount ville,1.25,7716,3,3,2,1,moderate,3,Sector 79,0,0,0,1,166,0,862.18839,970.0199439,1619.96695
flat,vatika lifestyle homes,1.05,5982,3,3,2,14,moderate,3,Sector 83,0,1,1,1,174,0,1403.297664,1578.804281,1754.946256
flat,mapsko mount ville,1.25,8389,3,3,3,22,moderate,3,Sector 79,0,0,0,1,160,1,863.910614,971.9575618,1490.046677
flat,mapsko mount ville,1.1,12732,3,3,3,22,moderate,3,Sector 79,0,0,0,1,135,0,863.910614,971.9575618,1490.046677
flat,emaar palm gardens,1.3,11868,3,3,3,16,moderate,3,Sector 83,0,1,0,0,174,0,1095.334464,1232.324962,1719.963581
flat,alpha corp gurgaonone,2.28,8769,4,4,3+,8,moderate,4,Sector 84,0,1,0,0,61,1,2600.020045,2925.197471,3434.007017
flat,ss the leaf,1.2,12371,2,2,2,4,moderate,2,Sector 85,0,1,1,0,81,1,970.042668,1189.949145,1670.987836
flat,ss the leaf,1.22,13318,2,2,3,16,moderate,2,Sector 85,0,0,1,0,81,1,916.00789,1299.956203,1771.953218
flat,ss the leaf,1.1,12471,2,2,3,12,moderate,2,Sector 85,0,0,0,0,75,1,881.993966,1173.049822,1639.987804
flat,ss the leaf,1.15,11966,2,2,3,20,moderate,2,Sector 85,0,0,0,1,107,1,961.000992,1263.036026,1740.953186
flat,mapsko mount ville,1.2,13837,3,3,3,18,moderate,3,Sector 79,0,0,0,1,160,0,867.247423,975.7116964,1509.959892
flat,emaar palm gardens,1.4,8139,3,3,3,2,moderate,3,Sector 83,0,1,1,1,174,0,1095.334464,1232.324962,1719.963581
flat,vatika lifestyle homes,1.1,6267,3,3,2,8,moderate,3,Sector 83,0,0,1,1,174,0,1403.297664,1578.804281,1754.946256
flat,vatika city homes,1,5747,3,3,2,2,moderate,3,Sector 83,0,0,1,0,174,0,1391.333828,1565.344161,1739.984435
flat,alpha corp gurgaonone,1.52,7904,3,4,3,15,moderate,3,Sector 84,0,1,0,0,92,1,1499.949465,1687.54406,1922.970735
flat,emaar palm gardens,1.8,9473,3,4,3,4,moderate,3,Sector 83,0,1,1,1,174,0,1244.30684,1399.928908,1900.043628
flat,emaar palm gardens,1.6,8648,3,3,3+,6,moderate,3,Sector 83,0,1,1,1,167,0,1479.298144,1664.309935,1849.991493
flat,mapsko mount ville,1.55,8539,3,4,3,11,moderate,3,Sector 79,0,1,0,0,152,0,1071.330967,1205.319413,1815.008818
flat,mapsko mount ville,1.3,8024,3,3,2,6,moderate,3,Sector 79,0,0,0,1,151,0,867.247423,975.7116964,1619.96695
flat,bestech park view grand spa,2.25,8458,3,4,3+,8,moderate,3,Sector 81,0,1,1,0,122,0,2100.03689,2300.030152,2659.974968
flat,orchid petals,4.79,11628,5,5,3+,14,moderate,5,Sector 49,0,1,0,1,49,1,3290.485137,3702.017152,4115.03897
flat,dlf regal gardens,1.25,6459,3,3,3,10,moderate,3,Sector 90,1,0,0,0,38,0,1599.946096,1649.998231,1702.956619
flat,tarc maceo,1.4,7407,3,3,3+,7,moderate,3,Sector 91,0,0,0,0,76,1,1599.946096,1700.050366,1890.033201
flat,godrej oasis,1.38,6679,3,3,3+,7,moderate,3,Sector 88A,0,1,0,0,72,1,2066.022966,2324.414832,2583.742112
flat,godrej oasis,1.3,7258,3,3,3+,4,moderate,3,Sector 88A,0,0,0,0,79,1,1791.005321,2015.001479,2239.808534
flat,godrej aria,1,6653,2,2,2,4,moderate,2,Sector 79,0,0,0,0,49,1,1199.959572,1299.956203,1502.963357
flat,godrej oasis,1,6896,2,2,3,7,moderate,2,Sector 88A,0,0,0,0,72,1,1450.004969,1631.353142,1813.35782
flat,godrej oasis,0.95,7268,2,2,2,6,moderate,2,Sector 88A,0,0,0,0,79,1,1306.952738,1470.409758,1634.458514
flat,ireo uptown,1.85,12567,2,3,3,16,moderate,2,Sector 66,1,1,0,0,79,0,1250.980458,1470.025823,1471.963325
flat,emaar mgf palm hills,1.65,8461,4,3,3,9,moderate,4,Sector 77,0,1,0,0,100,1,1559.25788,1754.270017,1949.988124
flat,m3m woodshire,1.32,6330,3,3,3,10,moderate,3,Sector 107,0,0,0,0,117,1,1553.663281,1747.975716,1942.991589
flat,m3m woodshire,1.02,6649,2,2,3,6,moderate,2,Sector 107,0,0,0,0,112,1,1226.594394,1380.001215,1533.963389
flat,sbtl caladium,1.88,6153,4,5,3,10,moderate,4,Sector 109,0,0,0,0,110,1,2442.860297,2748.382182,3055.010098
flat,conscient heritage max,2.15,9306,3,4,3,13,moderate,3,Sector 102,0,1,0,0,101,1,1718.402714,1933.318662,2149.012635
flat,puri diplomatic greens,2.58,11727,3,4,2,10,old,3,Sector 111,0,1,0,0,86,1,1759.200254,1979.218639,2200.033521
flat,puri diplomatic greens,2.25,13235,3,3,2,12,moderate,3,Sector 111,0,0,0,0,101,1,1359.401576,1529.418229,1700.050366
flat,ats tourmaline,1.75,8139,3,4,3+,9,moderate,3,Sector 109,0,1,0,0,94,1,1719.177351,1934.19018,2149.981386
flat,experion the heartsong,0.93,6079,2,3,3,10,moderate,2,Sector 108,0,0,0,0,81,1,1025.877383,1154.181073,1282.949241
flat,experion windchants,4.75,12622,3,5,3+,4,moderate,3,Sector 112,0,1,0,0,42,0,3008.947683,3385.268575,3762.951801
flat,bestech altura,1.72,8000,3,4,3+,5,moderate,3,Sector 79,0,1,0,0,174,0,1299.956203,1462.538185,2149.981386
flat,tata primanti,6.75,19285,4,4,3+,0,new,4,Sector 72,0,1,0,0,174,0,3499.989724,3999.972879,4250.018276
flat,emaar digihomes,2.45,16000,2,2,2,7,new,2,Sector 62,0,0,0,0,174,2,999.96631,1199.959572,1333.835095
flat,ss the leaf,2.2,6934,4,5,3+,4,moderate,4,Sector 85,0,0,0,0,106,1,2248.512522,2529.72786,2811.961236
flat,tata primanti,5.25,15648,4,4,3+,30,new,4,Sector 72,0,1,0,0,174,0,2800.013307,3000.006569,3354.999991
flat,tata primanti,5,11363,4,4,3+,2,new,4,Sector 72,0,1,1,0,174,0,3499.989724,3999.972879,4399.959403
flat,tata primanti,5,11111,4,4,3+,2,old,4,Sector 72,1,1,0,1,174,0,3499.989724,4499.956034,5002.001255
flat,la vida by tata housing,2.7,16363,3,4,3+,4,moderate,3,Sector 113,0,1,0,0,49,0,1649.998231,2217.040483,2464.388362
flat,bestech park view city,2.65,10323,4,4,3+,11,old,4,Sector 48,0,1,0,0,174,0,1749.994862,1968.861954,2566.974872
flat,ambience creacions,1.65,11956,2,2,2,9,moderate,2,Sector 22,1,0,0,1,133,2,999.96631,1199.959572,1380.039619
flat,ambience creacions,2.55,13709,3,3,3,8,moderate,3,Sector 22,1,0,0,0,125,0,1399.952834,1599.946096,1860.00192
flat,ambience creacions,2.55,13709,3,3,3,5,moderate,3,Sector 22,0,0,0,0,49,2,1399.952834,1599.946096,1860.00192
flat,ambience creacions,4.3,13915,3,4,3+,6,moderate,3,Sector 22,1,1,0,0,120,2,2100.03689,2600.020045,3089.992773
flat,tulip violet,1.7,8457,4,4,2,10,moderate,4,Sector 69,0,1,1,1,174,0,1609.956523,1811.309401,2010.050686
flat,ambience creacions,2.4,17391,2,2,2,8,moderate,2,Sector 22,1,0,0,0,112,2,899.969679,1199.959572,1380.039619
flat,imperia the esfera,0.87,5513,2,3,3+,5,moderate,2,Sector 37C,0,0,0,0,109,1,1109.973368,1299.956203,1577.98774
flat,corona optus,1.25,7090,3,3,3,4,moderate,3,Sector 37C,1,0,0,0,49,1,1233.973496,1350.008338,1763.019181
flat,imperia the esfera,0.99,5454,3,5,3+,5,moderate,3,Sector 37C,0,1,0,0,49,1,1270.032561,1399.952834,1815.008818
flat,emaar gurgaon greens,1.39,8424,3,3,3,7,moderate,3,Sector 102,0,1,0,0,21,0,1319.378673,1484.389771,1649.998231
flat,the close north,2.7,10364,3,3,3+,6,old,3,Nirvana Country,0,1,0,0,174,1,2200.033521,2400.026783,2604.971439
flat,bptp terra,1.75,7987,4,4,3,7,moderate,4,Sector 37D,1,0,0,0,120,0,1800.046997,2100.03689,2190.991845
flat,bptp terra,1.55,7074,4,3,3+,19,moderate,4,Sector 37D,1,0,0,0,131,0,1800.046997,2100.03689,2190.991845
flat,bptp terra,1.6,7302,4,3,3+,7,moderate,4,Sector 37D,1,0,0,0,139,0,1800.046997,2000.040259,2190.991845
flat,ats tourmaline,1.4,8000,3,3,3+,5,moderate,3,Sector 109,0,0,0,0,44,1,1303.071568,1466.04318,1749.994862
flat,bptp astaire gardens,1.8,9350,3,3,3,3,moderate,3,Sector 70A,0,0,0,0,135,1,1711.022901,1925.015876,2139.783535
flat,m3m woodshire,1.65,5960,4,5,3+,12,moderate,4,Sector 107,0,1,0,0,21,1,2213.395652,2490.219019,2768.044524
flat,unitech uniworld city,3.55,14991,3,5,3+,16,very old,3,Sector 30,0,1,0,0,141,0,2000.040259,2366.98161,2367.950361
flat,dlf the icon,6,26086,4,4,3+,18,very old,4,DLF Phase 5,0,1,0,0,150,0,2300.030152,2587.688659,2876.38853
flat,bestech park view city,1.8,10250,3,4,3,3,old,3,Sector 48,0,0,0,0,76,0,1756.022646,1975.643616,2196.059644
